,Path,Class,Length
17499,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0031.npy,1,997
17500,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0033.npy,1,234
17501,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0039.npy,1,901
17502,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0044.npy,1,775
17503,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0005.npy,1,389
17504,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0008.npy,1,701
17505,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0027.npy,1,839
17506,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0028.npy,1,937
17507,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0029.npy,1,694
17508,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0030.npy,1,505
17509,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0032.npy,1,907
17510,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0035.npy,1,924
17511,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0036.npy,1,799
17512,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0049.npy,1,870
17513,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0061.npy,1,770
17514,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0062.npy,1,78
17515,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0064.npy,1,192
17516,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0076.npy,1,213
17517,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0077.npy,1,501
17518,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0084.npy,1,842
17519,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0090.npy,1,770
17520,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4894\4894_7788_4894-7788-0103.npy,1,1051
17521,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0000.npy,1,716
17522,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0004.npy,1,559
17523,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0015.npy,1,609
17524,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0026.npy,1,876
17525,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0030.npy,1,259
17526,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0036.npy,1,1011
17527,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0038.npy,1,989
17528,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0043.npy,1,895
17529,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0056.npy,1,1016
17530,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0059.npy,1,190
17531,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0063.npy,1,536
17532,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0073.npy,1,960
17533,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0099.npy,1,999
17534,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0107.npy,1,515
17535,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0108.npy,1,971
17536,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0129.npy,1,982
17537,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0133.npy,1,881
17538,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0136.npy,1,444
17539,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0145.npy,1,889
17540,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\49\49_121052_49-121052-0146.npy,1,478
17541,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14124_4910-14124-0002.npy,1,527
17542,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14124_4910-14124-0009.npy,1,367
17543,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14124_4910-14124-0028.npy,1,979
17544,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14124_4910-14124-0029.npy,1,353
17545,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14124_4910-14124-0030.npy,1,515
17546,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14124_4910-14124-0034.npy,1,245
17547,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0000.npy,1,933
17548,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0010.npy,1,287
17549,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0020.npy,1,247
17550,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0029.npy,1,220
17551,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0033.npy,1,133
17552,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0039.npy,1,275
17553,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0050.npy,1,192
17554,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_14125_4910-14125-0064.npy,1,323
17555,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_27683_4910-27683-0000.npy,1,261
17556,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_27683_4910-27683-0008.npy,1,719
17557,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_27683_4910-27683-0034.npy,1,907
17558,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_27683_4910-27683-0040.npy,1,578
17559,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_27683_4910-27683-0048.npy,1,973
17560,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4910\4910_27683_4910-27683-0049.npy,1,424
17561,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_113765_4915-113765-0004.npy,1,362
17562,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_113765_4915-113765-0028.npy,1,830
17563,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_113765_4915-113765-0049.npy,1,786
17564,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_113765_4915-113765-0059.npy,1,993
17565,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_113765_4915-113765-0075.npy,1,787
17566,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_245690_4915-245690-0002.npy,1,813
17567,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_245690_4915-245690-0003.npy,1,570
17568,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_245690_4915-245690-0012.npy,1,777
17569,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_245690_4915-245690-0017.npy,1,767
17570,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_245690_4915-245690-0037.npy,1,948
17571,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4915\4915_245690_4915-245690-0044.npy,1,342
17572,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0003.npy,1,269
17573,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0016.npy,1,979
17574,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0020.npy,1,941
17575,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0023.npy,1,463
17576,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0026.npy,1,1002
17577,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0030.npy,1,871
17578,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0034.npy,1,850
17579,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0041.npy,1,272
17580,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0050.npy,1,489
17581,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0061.npy,1,975
17582,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0065.npy,1,953
17583,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0069.npy,1,627
17584,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20046_4930-20046-0072.npy,1,957
17585,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0000.npy,1,918
17586,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0014.npy,1,272
17587,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0027.npy,1,866
17588,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0048.npy,1,962
17589,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0052.npy,1,876
17590,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0058.npy,1,795
17591,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0060.npy,1,349
17592,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4930\4930_20048_4930-20048-0067.npy,1,923
17593,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0011.npy,1,843
17594,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0017.npy,1,863
17595,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0018.npy,1,816
17596,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0021.npy,1,800
17597,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0029.npy,1,721
17598,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0031.npy,1,925
17599,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0034.npy,1,810
17600,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0051.npy,1,706
17601,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28244_4955-28244-0058.npy,1,947
17602,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0000.npy,1,968
17603,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0006.npy,1,930
17604,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0017.npy,1,860
17605,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0019.npy,1,436
17606,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0022.npy,1,891
17607,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0029.npy,1,331
17608,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0044.npy,1,989
17609,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4955\4955_28245_4955-28245-0047.npy,1,216
17610,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0007.npy,1,966
17611,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0019.npy,1,882
17612,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0021.npy,1,760
17613,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0022.npy,1,1000
17614,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0024.npy,1,580
17615,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0030.npy,1,966
17616,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0032.npy,1,902
17617,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28865_4959-28865-0036.npy,1,810
17618,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28894_4959-28894-0003.npy,1,851
17619,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28894_4959-28894-0013.npy,1,787
17620,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28894_4959-28894-0017.npy,1,880
17621,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28894_4959-28894-0019.npy,1,897
17622,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28894_4959-28894-0043.npy,1,790
17623,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4959\4959_28894_4959-28894-0045.npy,1,889
17624,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_58757_4969-58757-0000.npy,1,941
17625,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_58757_4969-58757-0006.npy,1,957
17626,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_58757_4969-58757-0023.npy,1,947
17627,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_58757_4969-58757-0026.npy,1,902
17628,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_58757_4969-58757-0027.npy,1,881
17629,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_58757_4969-58757-0038.npy,1,881
17630,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73974_4969-73974-0003.npy,1,911
17631,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73974_4969-73974-0008.npy,1,883
17632,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73974_4969-73974-0012.npy,1,732
17633,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73974_4969-73974-0031.npy,1,921
17634,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73974_4969-73974-0035.npy,1,1006
17635,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73974_4969-73974-0038.npy,1,959
17636,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73975_4969-73975-0002.npy,1,926
17637,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73975_4969-73975-0004.npy,1,892
17638,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73975_4969-73975-0008.npy,1,964
17639,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73975_4969-73975-0017.npy,1,947
17640,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4969\4969_73975_4969-73975-0032.npy,1,896
17641,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26551_4979-26551-0020.npy,1,948
17642,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26551_4979-26551-0025.npy,1,822
17643,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26563_4979-26563-0009.npy,1,932
17644,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26563_4979-26563-0018.npy,1,1005
17645,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26563_4979-26563-0020.npy,1,926
17646,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26563_4979-26563-0023.npy,1,986
17647,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26563_4979-26563-0032.npy,1,1002
17648,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4979\4979_26563_4979-26563-0041.npy,1,929
